restaurant_no,restaurant_name,city,address,rating,cost_per_person,cuisine,restaurant_link,menu_category,item,price,veg_or_nonveg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Wraps,"Chicken Wrap",162,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Pizza,"Mushroom & Spinach Pizza [6 inch]",162,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Pizza,"Paneer Tikka Pizza [6 inch]",162,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,"Healthy Twist","Egg Salad",162,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Beverages,"Friazo Milano",162,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Beverages,"Friazzo Biscotti",162,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Beverages,"Frozen Hazelnut",162,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Beverages,"Irish Coffee Shake (400ML)",162,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Beverages,"Mocha Iced Berg Shake (400ML)",162,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Breakfast,"Egg Scrambled box",167,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Rocky Road Paneer Burger",167,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Tandoori Paneer Burger",167,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Peri Peri Paneer Burger",167,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,"Fries & Wedges","Fries with cheesy sauce",167,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Salad,"Caesar Salad(Veg)",167,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Salad,"Greek Salad(Veg)",167,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Salad,"Veg Pasta Salad",167,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Salad,"Russian Salad(Non-Veg)",167,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Sandwiches,"Devil's Chicken S/W",167,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Wraps,"Chicken Caesar's Salad Wrap",167,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,"Healthy Twist","Sprout & fruit salad",167,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Beverages,"Blueberry Shake (400ML)",167,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,"Truffles Special","Banoffee Pie",171,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,"Truffles Special","Mango Tart",171,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Breakfast,"Mac & Cheese Sandwich",171,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Starters,"Fried Mozzarella Stix",171,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Starters,"Jalapeno Poppers",171,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Starters,"Teriyaki Mushroom",171,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Starters,"Devilled Eggs",171,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Submarine,"Mutton Kheema Sub [Reg]",171,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Sandwiches,"Chicken Steak S/W",171,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Sandwiches,"Tandoori Chicken S/W",171,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Wraps,"Devil's Chicken Wrap",171,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Wraps,"Peri Peri Chicken Wrap",171,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Desserts,"Chocolate Caramel",171,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Desserts,"Orange Peach Meringue",171,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Beverages,"Peanut Butter & Nutella Shake (400ML)",171,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Beverages,"Very Berry Blast (400ML)",171,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Chicken Steak Burger Bbq",176,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Chicken Steak Burger Mush",176,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Chicken Steak Burger Pepper",176,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Chicken Steak Burger Teriyaki",176,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Tandoori Chicken Burger",176,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Starters,"Chicken Sausages",176,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Wraps,"Lamb Kheema Wrap",176,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Pizza,"Caramelised Onion & buttered mushroom [6 inch]",176,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Pizza,"Cottage cheese & bell pepper Pizza [6 inch]",176,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,"Healthy Twist","Grilled veggies with couscous",176,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Desserts,"Nutella Cheesecake",176,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Desserts,"Nutella Cookie Dough Pie",176,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Beverages,"Oreo Shake (400ML)",176,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Mushroom burger",181,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,"Fries & Wedges","Cheesy Wedges",181,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Starters,"Nachos W Cheese",181,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Pizza,"Spicy Overload [6 inch]",181,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Pizza,"Fries & Chicken Sausage Pizza [6 inch]",181,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,"Healthy Twist","Grilled chicken steak salad",181,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Beverages,"Brownie Point",181,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Beverages,"Ferrero Rocher Shake (400ML)",181,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Breakfast,"Whole wheat pita Veg",186,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Pizza,"4 Cheese Pizza [6 inch]",186,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,"Truffles Special","Baked Mango Yogurt",190,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Chicken Peri Peri Burger",190,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Chicken Rocky Road Burger",190,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Pesto Fried Chicken Burger",190,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Tex Mex Chicken Burger",190,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"The Hotty Chicken Burger",190,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"The Hotty Prawn Burger",190,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"The Truffles Rooster",190,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Starters,"Chicken Popcorn",190,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Pizza,"Bbq Chicken Pizza [6 inch]",190,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Submarine,"Tandoori Paneer Sub",195,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Pizza,"Chicken Meatball Pizza [6 inch]",195,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Pizza,"Chicken Tikka Pizza [6 inch]",195,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Pizza,"Lamb Meatball Pizza [6 inch]",195,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,"Healthy Twist","Veg Slider",195,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Crispy Cross Chicken Burger",200,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Peri Peri Fish Burger",200,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Pesto Fried Fish Burger",200,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Burger,"Prawn & Slaw Burger",200,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Salad,"Mexican Nachos Grande(Veg)",200,Veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Salad,"Caesar Salad(Non Veg)",200,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Salad,"Greek Salad(Non Veg)",200,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Salad,"Non Veg Pasta Salad",200,Non-veg
5,Truffles,Bangalore,"Truffles, 93/A, Appek Building, 'A' Wing,  4th 'B' Cross,  Koramangala Industrial Layout, 5th Block, Koramangala, Bangalore - 560 095",4.4,450,"American,Continental",https://www.swiggy.com/restaurants/truffles-5th-block-koramangala-bangalore-5,Submarine,"Cottage Cheese Sub",200,Veg
